Time (h),miR-200,ZEB mRNA ,miR-34,SNAIL mRNA,Signal driving SNAIL
19.64,8618.027355,446.7972017,10025.79287,452.5977622,50000
19.65,8617.578453,446.7853903,10028.92829,452.6009802,50000
19.66,8617.1307,446.7735611,10032.06234,452.6041982,50000
19.67,8616.684094,446.7617141,10035.19503,452.6074162,50000
19.68,8616.238635,446.7498492,10038.32635,452.6106343,50000
19.69,8615.794319,446.7379665,10041.45631,452.6138525,50000
19.7,8615.351146,446.7260661,10044.58491,452.6170707,50000
19.71,8614.909115,446.714148,10047.71216,452.6202891,50000
19.72,8614.468222,446.7022121,10050.83804,452.6235077,50000
19.73,8614.028467,446.6902586,10053.96256,452.6267263,50000
19.74,8613.589849,446.6782874,10057.08572,452.6299452,50000
19.75,8613.152364,446.6662986,10060.20752,452.6331642,50000
19.76,8612.716013,446.6542922,10063.32797,452.6363834,50000
19.77,8612.280793,446.6422683,10066.44706,452.6396028,50000
19.78,8611.846702,446.6302268,10069.56479,452.6428225,50000
19.79,8611.413739,446.6181679,10072.68117,452.6460424,50000
19.8,8610.981903,446.6060914,10075.79619,452.6492626,50000
19.81,8610.551191,446.5939975,10078.90986,452.652483,50000
19.82,8610.121603,446.5818862,10082.02217,452.6557038,50000
19.83,8609.693136,446.5697575,10085.13313,452.6589248,50000
19.84,8609.265788,446.5576114,10088.24274,452.6621462,50000
19.85,8608.839559,446.545448,10091.35099,452.665368,50000
19.86,8608.414447,446.5332673,10094.4579,452.6685901,50000
19.87,8607.990449,446.5210693,10097.56345,452.6718125,50000
19.88,8607.567565,446.5088541,10100.66765,452.6750354,50000
19.89,8607.145793,446.4966216,10103.7705,452.6782587,50000
19.9,8606.72513,446.4843719,10106.872,452.6814824,50000
19.91,8606.305576,446.4721051,10109.97216,452.6847065,50000
19.92,8605.887129,446.4598211,10113.07096,452.6879311,50000
19.93,8605.469787,446.44752,10116.16842,452.6911562,50000
19.94,8605.053549,446.4352018,10119.26453,452.6943818,50000
19.95,8604.638413,446.4228666,10122.35929,452.6976079,50000
19.96,8604.224377,446.4105144,10125.45271,452.7008345,50000
19.97,8603.81144,446.3981451,10128.54479,452.7040616,50000
19.98,8603.3996,446.3857589,10131.63552,452.7072894,50000
19.99,8602.988855,446.3733557,10134.7249,452.7105176,50000
20,8602.579204,446.3609357,10137.81294,452.7137465,50000
20.01,8602.170645,446.3484987,10140.89964,452.716976,50000
20.02,8601.763177,446.3360449,10143.985,452.7202061,50000
20.03,8601.356798,446.3235742,10147.06902,452.7234368,50000
20.04,8600.951507,446.3110868,10150.15169,452.7266682,50000
20.05,8600.547301,446.2985826,10153.23303,452.7299003,50000
20.06,8600.144179,446.2860616,10156.31302,452.7331331,50000
20.07,8599.742139,446.2735239,10159.39168,452.7363666,50000
20.08,8599.341181,446.2609695,10162.469,452.7396008,50000
20.09,8598.941301,446.2483985,10165.54498,452.7428357,50000
20.1,8598.542499,446.2358108,10168.61962,452.7460714,50000
20.11,8598.144774,446.2232065,10171.69292,452.7493078,50000
20.12,8597.748122,446.2105856,10174.76489,452.7525451,50000
20.13,8597.352543,446.1979482,10177.83553,452.7557831,50000
20.14,8596.958036,446.1852943,10180.90483,452.759022,50000
20.15,8596.564598,446.1726239,10183.97279,452.7622617,50000
20.16,8596.172227,446.159937,10187.03942,452.7655022,50000
20.17,8595.780923,446.1472337,10190.10472,452.7687437,50000
20.18,8595.390684,446.134514,10193.16869,452.771986,50000
20.19,8595.001507,446.1217778,10196.23132,452.7752292,50000
20.2,8594.613392,446.1090254,10199.29262,452.7784733,50000
20.21,8594.226336,446.0962566,10202.35259,452.7817184,50000
20.22,8593.840339,446.0834715,10205.41124,452.7849644,50000
20.23,8593.455398,446.0706701,10208.46855,452.7882114,50000
20.24,8593.071512,446.0578526,10211.52453,452.7914594,50000
20.25,8592.688679,446.0450188,10214.57919,452.7947084,50000
20.26,8592.306898,446.0321688,10217.63251,452.7979584,50000
20.27,8591.926166,446.0193026,10220.68451,452.8012094,50000
20.28,8591.546483,446.0064203,10223.73519,452.8044615,50000
20.29,8591.167847,445.993522,10226.78454,452.8077146,50000
20.3,8590.790256,445.9806075,10229.83256,452.8109688,50000
20.31,8590.413709,445.967677,10232.87926,452.8142241,50000
20.32,8590.038203,445.9547305,10235.92463,452.8174806,50000
20.33,8589.663737,445.9417681,10238.96868,452.8207381,50000
20.34,8589.29031,445.9287896,10242.01141,452.8239969,50000
20.35,8588.91792,445.9157952,10245.05281,452.8272567,50000
20.36,8588.546566,445.9027849,10248.0929,452.8305178,50000
20.37,8588.176245,445.8897588,10251.13166,452.8337801,50000
20.38,8587.806956,445.8767168,10254.1691,452.8370435,50000
20.39,8587.438698,445.863659,10257.20522,452.8403082,50000
20.4,8587.071468,445.8505854,10260.24003,452.8435742,50000
20.41,8586.705266,445.837496,10263.27351,452.8468414,50000
20.42,8586.340089,445.8243909,10266.30567,452.8501099,50000
20.43,8585.975936,445.8112701,10269.33652,452.8533797,50000
20.44,8585.612806,445.7981336,10272.36605,452.8566508,50000
20.45,8585.250697,445.7849814,10275.39427,452.8599232,50000
20.46,8584.889606,445.7718137,10278.42117,452.863197,50000
20.47,8584.529533,445.7586303,10281.44675,452.8664721,50000
20.48,8584.170476,445.7454314,10284.47102,452.8697486,50000
20.49,8583.812433,445.7322169,10287.49398,452.8730265,50000
20.5,8583.455403,445.7189869,10290.51562,452.8763058,50000
20.51,8583.099383,445.7057415,10293.53595,452.8795866,50000
20.52,8582.744373,445.6924806,10296.55497,452.8828688,50000
20.53,8582.390371,445.6792043,10299.57268,452.8861524,50000
20.54,8582.037375,445.6659125,10302.58907,452.8894375,50000
20.55,8581.685383,445.6526054,10305.60416,452.8927241,50000
20.56,8581.334394,445.639283,10308.61793,452.8960122,50000
20.57,8580.984407,445.6259453,10311.6304,452.8993019,50000
20.58,8580.635419,445.6125922,10314.64156,452.9025931,50000
20.59,8580.287429,445.5992239,10317.65141,452.9058858,50000
20.6,8579.940435,445.5858404,10320.65995,452.9091801,50000
20.61,8579.594436,445.5724417,10323.66718,452.912476,50000
20.62,8579.24943,445.5590278,10326.67311,452.9157736,50000
20.63,8578.905416,445.5455988,10329.67774,452.9190727,50000
20.64,8578.562392,445.5321546,10332.68106,452.9223735,50000
20.65,8578.220355,445.5186954,10335.68307,452.9256759,50000
20.66,8577.879306,445.5052211,10338.68378,452.92898,50000
20.67,8577.539241,445.4917317,10341.68319,452.9322858,50000
20.68,8577.20016,445.4782274,10344.6813,452.9355933,50000
20.69,8576.86206,445.4647081,10347.6781,452.9389025,50000
20.7,8576.524941,445.4511738,10350.6736,452.9422135,50000
20.71,8576.1888,445.4376247,10353.66781,452.9455262,50000
20.72,8575.853636,445.4240606,10356.66071,452.9488407,50000
20.73,8575.519447,445.4104817,10359.65231,452.952157,50000
20.74,8575.186232,445.3968879,10362.64261,452.9554751,50000
20.75,8574.853988,445.3832793,10365.63162,452.958795,50000
20.76,8574.522715,445.369656,10368.61933,452.9621167,50000
20.77,8574.192411,445.3560179,10371.60574,452.9654403,50000
20.78,8573.863074,445.3423651,10374.59085,452.9687657,50000
20.79,8573.534703,445.3286975,10377.57467,452.9720931,50000
20.8,8573.207295,445.3150154,10380.55719,452.9754223,50000
20.81,8572.880849,445.3013185,10383.53842,452.9787535,50000
20.82,8572.555365,445.2876071,10386.51835,452.9820866,50000
20.83,8572.230839,445.2738811,10389.49699,452.9854216,50000
20.84,8571.90727,445.2601405,10392.47434,452.9887586,50000
20.85,8571.584657,445.2463854,10395.45039,452.9920976,50000
20.86,8571.262999,445.2326158,10398.42516,452.9954386,50000
20.87,8570.942293,445.2188318,10401.39863,452.9987816,50000
20.88,8570.632205,445.205092,10404.37015,453.0019976,50000
20.89,8570.325501,445.1913527,10407.34021,453.0051831,50000
20.9,8570.019858,445.1775996,10410.30898,453.0083691,50000
20.91,8569.715274,445.1638329,10413.27645,453.0115557,50000
20.92,8569.411749,445.1500526,10416.24263,453.0147429,50000
20.93,8569.109281,445.1362586,10419.20751,453.0179306,50000
20.94,8568.807869,445.1224511,10422.17109,453.021119,50000
20.95,8568.507512,445.10863,10425.13338,453.024308,50000
20.96,8568.208207,445.0947954,10428.09438,453.0274976,50000
20.97,8567.909955,445.0809473,10431.05409,453.0306878,50000
20.98,8567.612753,445.0670858,10434.0125,453.0338787,50000
20.99,8567.316601,445.0532109,10436.96962,453.0370702,50000
21,8567.021497,445.0393225,10439.92545,453.0402624,50000
21.01,8566.72744,445.0254208,10442.87999,453.0434553,50000
21.02,8566.434429,445.0115058,10445.83323,453.0466489,50000
21.03,8566.142462,444.9975774,10448.78519,453.0498432,50000
21.04,8565.851538,444.9836358,10451.73586,453.0530382,50000
21.05,8565.561656,444.9696809,10454.68524,453.0562339,50000
21.06,8565.272814,444.9557128,10457.63334,453.0594304,50000
21.07,8564.985012,444.9417316,10460.58014,453.0626276,50000
21.08,8564.698248,444.9277372,10463.52566,453.0658256,50000
21.09,8564.41252,444.9137296,10466.46989,453.0690244,50000
21.1,8564.127828,444.899709,10469.41284,453.0722239,50000
21.11,8563.844171,444.8856753,10472.3545,453.0754242,50000
21.12,8563.561546,444.8716286,10475.29488,453.0786254,50000
21.13,8563.279953,444.8575689,10478.23398,453.0818274,50000
21.14,8562.99939,444.8434962,10481.17179,453.0850302,50000
21.15,8562.719856,444.8294106,10484.10832,453.0882338,50000
21.16,8562.44135,444.815312,10487.04356,453.0914383,50000
21.17,8562.163871,444.8012006,10489.97753,453.0946437,50000
21.18,8561.887417,444.7870763,10492.91021,453.09785,50000
21.19,8561.611987,444.7729392,10495.84161,453.1010571,50000
21.2,8561.33758,444.7587894,10498.77174,453.1042651,50000
21.21,8561.064195,444.7446267,10501.70058,453.1074741,50000
21.22,8560.791829,444.7304513,10504.62815,453.110684,50000
21.23,8560.520483,444.7162633,10507.55444,453.1138948,50000
21.24,8560.250154,444.7020625,10510.47945,453.1171066,50000
21.25,8559.980842,444.6878492,10513.40318,453.1203193,50000
21.26,8559.712545,444.6736232,10516.32564,453.1235331,50000
21.27,8559.445262,444.6593846,10519.24682,453.1267477,50000
21.28,8559.178991,444.6451335,10522.16672,453.1299634,50000
21.29,8558.913732,444.6308699,10525.08536,453.1331801,50000
21.3,8558.649482,444.6165938,10528.00271,453.1363979,50000
21.31,8558.386242,444.6023052,10530.9188,453.1396166,50000
21.32,8558.124009,444.5880043,10533.83361,453.1428364,50000
21.33,8557.862782,444.5736909,10536.74715,453.1460572,50000
21.34,8557.602561,444.5593651,10539.65941,453.1492792,50000
21.35,8557.343343,444.545027,10542.57041,453.1525021,50000
21.36,8557.085127,444.5306766,10545.48013,453.1557262,50000
21.37,8556.827913,444.516314,10548.38859,453.1589514,50000
21.38,8556.571698,444.5019391,10551.29578,453.1621777,50000
21.39,8556.316482,444.4875519,10554.20169,453.1654051,50000
21.4,8556.062264,444.4731526,10557.10634,453.1686337,50000
21.41,8555.809041,444.4587412,10560.00972,453.1718634,50000
21.42,8555.556814,444.4443176,10562.91184,453.1750942,50000
21.43,8555.305579,444.4298819,10565.81268,453.1783263,50000
21.44,8555.055338,444.4154342,10568.71227,453.1815595,50000
21.45,8554.806087,444.4009744,10571.61058,453.1847939,50000
21.46,8554.557826,444.3865026,10574.50763,453.1880295,50000
21.47,8554.310553,444.3720188,10577.40342,453.1912663,50000
21.48,8554.064267,444.3575231,10580.29794,453.1945044,50000
21.49,8553.818968,444.3430155,10583.1912,453.1977437,50000
21.5,8553.574653,444.3284961,10586.0832,453.2009843,50000
21.51,8553.331321,444.3139647,10588.97394,453.2042261,50000
21.52,8553.088972,444.2994216,10591.86341,453.2074692,50000
21.53,8552.847603,444.2848666,10594.75162,453.2107136,50000
21.54,8552.607214,444.2702999,10597.63858,453.2139593,50000
21.55,8552.367804,444.2557215,10600.52427,453.2172063,50000
21.56,8552.12937,444.2411313,10603.40871,453.2204546,50000
21.57,8551.891912,444.2265295,10606.29188,453.2237042,50000
21.58,8551.655428,444.211916,10609.1738,453.2269552,50000
21.59,8551.419918,444.197291,10612.05446,453.2302076,50000
21.6,8551.18538,444.1826543,10614.93386,453.2334613,50000
21.61,8550.951812,444.1680062,10617.81201,453.2367164,50000
21.62,8550.719213,444.1533465,10620.6889,453.2399729,50000
21.63,8550.487583,444.1386753,10623.56454,453.2432308,50000
21.64,8550.25692,444.1239926,10626.43892,453.2464901,50000
21.65,8550.027222,444.1092985,10629.31205,453.2497509,50000
21.66,8549.798489,444.094593,10632.18393,453.2530131,50000
21.67,8549.570718,444.0798762,10635.05455,453.2562767,50000
21.68,8549.34391,444.065148,10637.92392,453.2595418,50000
21.69,8549.118061,444.0504085,10640.79204,453.2628084,50000
21.7,8548.893172,444.0356578,10643.65891,453.2660765,50000
21.71,8548.669241,444.0208957,10646.52453,453.269346,50000
21.72,8548.446267,444.0061225,10649.38889,453.2726171,50000
21.73,8548.224248,443.9913381,10652.25201,453.2758897,50000
21.74,8548.003183,443.9765425,10655.11388,453.2791638,50000
21.75,8547.783072,443.9617358,10657.9745,453.2824395,50000
21.76,8547.563911,443.946918,10660.83388,453.2857167,50000
21.77,8547.345701,443.9320892,10663.692,453.2889955,50000
21.78,8547.12844,443.9172493,10666.54888,453.2922759,50000
21.79,8546.912127,443.9023984,10669.40452,453.2955578,50000
21.8,8546.696761,443.8875365,10672.25891,453.2988414,50000
21.81,8546.482339,443.8726637,10675.11205,453.3021266,50000
21.82,8546.268862,443.85778,10677.96395,453.3054134,50000
21.83,8546.056327,443.8428854,10680.81461,453.3087018,50000
21.84,8545.844734,443.8279799,10683.66402,453.3119919,50000
21.85,8545.634081,443.8130636,10686.5122,453.3152836,50000
21.86,8545.424367,443.7981366,10689.35913,453.3185771,50000
21.87,8545.21559,443.7831987,10692.20481,453.3218722,50000
21.88,8545.00775,443.7682501,10695.04926,453.325169,50000
21.89,8544.800845,443.7532909,10697.89247,453.3284675,50000
21.9,8544.594873,443.7383209,10700.73444,453.3317677,50000
21.91,8544.389834,443.7233403,10703.57517,453.3350697,50000
21.92,8544.185727,443.7083491,10706.41466,453.3383734,50000
21.93,8543.982549,443.6933474,10709.25291,453.3416789,50000
21.94,8543.7803,443.678335,10712.08993,453.3449861,50000
21.95,8543.578979,443.6633122,10714.92571,453.3482951,50000
21.96,8543.378584,443.6482788,10717.76025,453.3516059,50000
21.97,8543.179114,443.633235,10720.59356,453.3549185,50000
21.98,8542.980567,443.6181808,10723.42563,453.3582329,50000
21.99,8542.782943,443.6031162,10726.25647,453.3615491,50000
22,8542.586239,443.5880412,10729.08608,453.3648672,50000
22.01,8542.390456,443.5729559,10731.91445,453.3681871,50000
22.02,8542.195591,443.5578602,10734.74159,453.3715089,50000
22.03,8542.001644,443.5427543,10737.5675,453.3748325,50000
22.04,8541.808612,443.5276381,10740.39217,453.378158,50000
22.05,8541.616495,443.5125117,10743.21562,453.3814854,50000
22.06,8541.425292,443.4973752,10746.03783,453.3848148,50000
22.07,8541.235001,443.4822284,10748.85882,453.388146,50000
22.08,8541.045621,443.4670716,10751.67857,453.3914792,50000
22.09,8540.85715,443.4519046,10754.4971,453.3948143,50000
22.1,8540.669588,443.4367276,10757.3144,453.3981514,50000
22.11,8540.482933,443.4215405,10760.13047,453.4014904,50000
22.12,8540.297184,443.4063435,10762.94531,453.4048314,50000
22.13,8540.112339,443.3911364,10765.75893,453.4081744,50000
22.14,8539.928398,443.3759194,10768.57133,453.4115194,50000
22.15,8539.745359,443.3606925,10771.38249,453.4148664,50000
22.16,8539.56322,443.3454557,10774.19244,453.4182154,50000
22.17,8539.381981,443.3302091,10777.00116,453.4215665,50000
22.18,8539.201641,443.3149526,10779.80865,453.4249196,50000
22.19,8539.022197,443.2996864,10782.61493,453.4282748,50000
22.2,8538.843649,443.2844103,10785.41998,453.431632,50000
22.21,8538.665995,443.2691246,10788.22381,453.4349913,50000
22.22,8538.489234,443.2538291,10791.02641,453.4383527,50000
22.23,8538.313366,443.238524,10793.8278,453.4417162,50000
22.24,8538.138387,443.2232092,10796.62797,453.4450818,50000
22.25,8537.964299,443.2078848,10799.42692,453.4484496,50000
22.26,8537.791098,443.1925508,10802.22465,453.4518195,50000
22.27,8537.618784,443.1772073,10805.02116,453.4551915,50000
22.28,8537.447355,443.1618543,10807.81645,453.4585657,50000
22.29,8537.276811,443.1464917,10810.61053,453.4619421,50000
22.3,8537.10715,443.1311197,10813.40339,453.4653207,50000
22.31,8536.93837,443.1157383,10816.19503,453.4687015,50000
22.32,8536.770471,443.1003475,10818.98546,453.4720844,50000
22.33,8536.603451,443.0849472,10821.77468,453.4754696,50000
22.34,8536.437309,443.0695377,10824.56267,453.4788571,50000
22.35,8536.272043,443.0541188,10827.34946,453.4822467,50000
22.36,8536.107653,443.0386907,10830.13503,453.4856387,50000
22.37,8535.944137,443.0232533,10832.9194,453.4890328,50000
22.38,8535.781494,443.0078067,10835.70254,453.4924293,50000
22.39,8535.619722,442.9923509,10838.48448,453.4958281,50000
22.4,8535.458821,442.976886,10841.26521,453.4992292,50000
22.41,8535.298788,442.9614119,10844.04473,453.5026325,50000
22.42,8535.139623,442.9459287,10846.82303,453.5060382,50000
22.43,8534.981325,442.9304365,10849.60013,453.5094463,50000
22.44,8534.823892,442.9149352,10852.37602,453.5128567,50000
22.45,8534.667323,442.8994249,10855.1507,453.5162694,50000
22.46,8534.511616,442.8839056,10857.92418,453.5196846,50000
22.47,8534.356771,442.8683774,10860.69644,453.5231021,50000
22.48,8534.202786,442.8528403,10863.46751,453.526522,50000
22.49,8534.049659,442.8372942,10866.23736,453.5299443,50000
22.5,8533.897391,442.8217394,10869.00601,453.533369,50000
22.51,8533.745978,442.8061757,10871.77346,453.5367962,50000
22.52,8533.595421,442.7906032,10874.5397,453.5402258,50000
22.53,8533.445717,442.7750219,10877.30474,453.5436578,50000
22.54,8533.296865,442.7594319,10880.06858,453.5470924,50000
22.55,8533.148865,442.7438332,10882.83121,453.5505294,50000
22.56,8533.001715,442.7282258,10885.59265,453.5539689,50000
22.57,8532.855414,442.7126098,10888.35288,453.5574109,50000
22.58,8532.709959,442.6969851,10891.11191,453.5608554,50000
22.59,8532.565351,442.6813519,10893.86974,453.5643024,50000
22.6,8532.421588,442.6657101,10896.62638,453.567752,50000
22.61,8532.278669,442.6500598,10899.38181,453.5712041,50000
22.62,8532.136591,442.634401,10902.13605,453.5746587,50000
22.63,8531.995355,442.6187338,10904.88909,453.578116,50000
22.64,8531.854959,442.6030581,10907.64093,453.5815758,50000
22.65,8531.7154,442.587374,10910.39157,453.5850382,50000
22.66,8531.57668,442.5716815,10913.14102,453.5885033,50000
22.67,8531.438795,442.5559807,10915.88928,453.5919709,50000
22.68,8531.301745,442.5402716,10918.63634,453.5954412,50000
22.69,8531.165528,442.5245542,10921.3822,453.5989141,50000
22.7,8531.030143,442.5088285,10924.12688,453.6023896,50000
22.71,8530.895589,442.4930947,10926.87036,453.6058679,50000
22.72,8530.761865,442.4773526,10929.61264,453.6093488,50000
22.73,8530.628969,442.4616024,10932.35374,453.6128324,50000
22.74,8530.4969,442.445844,10935.09364,453.6163186,50000
22.75,8530.365657,442.4300775,10937.83236,453.6198076,50000
22.76,8530.235239,442.414303,10940.56988,453.6232994,50000
22.77,8530.105643,442.3985204,10943.30622,453.6267938,50000
22.78,8529.97687,442.3827299,10946.04136,453.630291,50000
22.79,8529.848917,442.3669313,10948.77532,453.633791,50000
22.8,8529.721784,442.3511248,10951.50809,453.6372937,50000
22.81,8529.595469,442.3353104,10954.23967,453.6407992,50000
22.82,8529.469971,442.3194881,10956.97007,453.6443075,50000
22.83,8529.345288,442.3036579,10959.69928,453.6478186,50000
22.84,8529.22142,442.2878199,10962.4273,453.6513326,50000
22.85,8529.098364,442.2719741,10965.15414,453.6548493,50000
22.86,8528.976121,442.2561205,10967.87979,453.6583689,50000
22.87,8528.854688,442.2402592,10970.60427,453.6618913,50000
22.88,8528.734064,442.2243902,10973.32755,453.6654166,50000
22.89,8528.614249,442.2085136,10976.04966,453.6689448,50000
22.9,8528.49524,442.1926292,10978.77058,453.6724759,50000
22.91,8528.377036,442.1767373,10981.49033,453.6760098,50000
22.92,8528.259637,442.1608377,10984.20889,453.6795467,50000
22.93,8528.143041,442.1449307,10986.92627,453.6830865,50000
22.94,8528.027246,442.129016,10989.64247,453.6866292,50000
22.95,8527.912251,442.1130939,10992.35749,453.6901748,50000
22.96,8527.798056,442.0971644,10995.07134,453.6937235,50000
22.97,8527.684659,442.0812274,10997.78401,453.6972751,50000
22.98,8527.572058,442.0652829,11000.49549,453.7008296,50000
22.99,8527.460252,442.0493312,11003.20581,453.7043872,50000
23,8527.34924,442.033372,11005.91494,453.7079477,50000
23.01,8527.239021,442.0174056,11008.6229,453.7115113,50000
23.02,8527.129594,442.0014319,11011.32969,453.7150779,50000
23.03,8527.020956,441.9854509,11014.0353,453.7186475,50000
23.04,8526.913108,441.9694627,11016.73974,453.7222202,50000
23.05,8526.806047,441.9534673,11019.443,453.725796,50000
23.06,8526.699773,441.9374647,11022.14509,453.7293748,50000
23.07,8526.594284,441.921455,11024.84601,453.7329567,50000
23.08,8526.489578,441.9054382,11027.54576,453.7365417,50000
23.09,8526.385655,441.8894144,11030.24433,453.7401298,50000
23.1,8526.282514,441.8733835,11032.94174,453.743721,50000
23.11,8526.180152,441.8573455,11035.63797,453.7473153,50000
23.12,8526.078569,441.8413006,11038.33304,453.7509128,50000
23.13,8525.977764,441.8252488,11041.02694,453.7545135,50000
23.14,8525.877735,441.80919,11043.71967,453.7581173,50000
23.15,8525.778481,441.7931244,11046.41123,453.7617243,50000
23.16,8525.68,441.7770519,11049.10162,453.7653345,50000
23.17,8525.582292,441.7609725,11051.79085,453.7689478,50000
23.18,8525.485355,441.7448864,11054.47892,453.7725644,50000
23.19,8525.389188,441.7287934,11057.16581,453.7761842,50000
23.2,8525.29379,441.7126938,11059.85155,453.7798073,50000
23.21,8525.199158,441.6965874,11062.53611,453.7834336,50000
23.22,8525.105293,441.6804744,11065.21952,453.7870632,50000
23.23,8525.012193,441.6643547,11067.90176,453.790696,50000
23.24,8524.919856,441.6482284,11070.58284,453.7943321,50000
23.25,8524.828281,441.6320955,11073.26276,453.7979715,50000
23.26,8524.737468,441.615956,11075.94152,453.8016142,50000
23.27,8524.647414,441.5998101,11078.61911,453.8052602,50000
23.28,8524.558118,441.5836576,11081.29555,453.8089096,50000
23.29,8524.46958,441.5674986,11083.97082,453.8125623,50000
23.3,8524.381797,441.5513333,11086.64494,453.8162183,50000
23.31,8524.294769,441.5351615,11089.3179,453.8198777,50000
23.32,8524.208494,441.5189833,11091.9897,453.8235405,50000
23.33,8524.122972,441.5027988,11094.66035,453.8272067,50000
23.34,8524.0382,441.486608,11097.32983,453.8308763,50000
23.35,8523.954178,441.4704109,11099.99817,453.8345493,50000
23.36,8523.870904,441.4542075,11102.66534,453.8382257,50000
23.37,8523.788377,441.4379979,11105.33136,453.8419055,50000
23.38,8523.706595,441.4217821,11107.99623,453.8455888,50000
23.39,8523.625559,441.4055602,11110.65994,453.8492755,50000
23.4,8523.545265,441.3893321,11113.3225,453.8529657,50000
23.41,8523.465713,441.3730979,11115.98391,453.8566594,50000
23.42,8523.386902,441.3568577,11118.64416,453.8603566,50000
23.43,8523.30883,441.3406114,11121.30327,453.8640573,50000
23.44,8523.231496,441.3243591,11123.96122,453.8677615,50000
23.45,8523.154899,441.3081008,11126.61802,453.8714692,50000
23.46,8523.079038,441.2918365,11129.27368,453.8751805,50000
23.47,8523.003911,441.2755663,11131.92818,453.8788953,50000
23.48,8522.929517,441.2592903,11134.58153,453.8826137,50000
23.49,8522.855854,441.2430084,11137.23374,453.8863356,50000
23.5,8522.782922,441.2267206,11139.8848,453.8900612,50000
23.51,8522.710719,441.2104271,11142.53471,453.8937903,50000
23.52,8522.639245,441.1941277,11145.18348,453.8975231,50000
23.53,8522.568496,441.1778227,11147.8311,453.9012594,50000
23.54,8522.498474,441.1615119,11150.47758,453.9049994,50000
23.55,8522.429175,441.1451954,11153.12291,453.9087431,50000
23.56,8522.360599,441.1288733,11155.76709,453.9124904,50000
23.57,8522.292745,441.1125456,11158.41014,453.9162413,50000
23.58,8522.225611,441.0962123,11161.05204,453.919996,50000
23.59,8522.159196,441.0798734,11163.6928,453.9237543,50000
23.6,8522.093498,441.063529,11166.33241,453.9275163,50000
23.61,8522.028518,441.0471791,11168.97089,453.9312821,50000
23.62,8521.964252,441.0308237,11171.60822,453.9350516,50000
23.63,8521.9007,441.0144629,11174.24442,453.9388248,50000
23.64,8521.837861,440.9980967,11176.87948,453.9426017,50000
23.65,8521.775734,440.9817251,11179.51339,453.9463825,50000
23.66,8521.714316,440.9653482,11182.14617,453.9501669,50000
23.67,8521.653608,440.9489659,11184.77781,453.9539552,50000
23.68,8521.593607,440.9325784,11187.40832,453.9577473,50000
23.69,8521.534312,440.9161856,11190.03768,453.9615432,50000
23.7,8521.475722,440.8997875,11192.66592,453.9653429,50000
23.71,8521.417836,440.8833843,11195.29301,453.9691464,50000
23.72,8521.360653,440.8669759,11197.91897,453.9729538,50000
23.73,8521.304171,440.8505624,11200.5438,453.976765,50000
23.74,8521.248388,440.8341438,11203.1675,453.9805801,50000
23.75,8521.193305,440.8177201,11205.79006,453.984399,50000
23.76,8521.138919,440.8012913,11208.41149,453.9882219,50000
23.77,8521.085229,440.7848576,11211.03178,453.9920486,50000
23.78,8521.032234,440.7684188,11213.65095,453.9958793,50000
23.79,8520.979932,440.7519751,11216.26898,453.9997139,50000
23.8,8520.928323,440.7355265,11218.88589,454.0035524,50000
23.81,8520.877405,440.719073,11221.50166,454.0073949,50000
23.82,8520.827176,440.7026146,11224.11631,454.0112413,50000
23.83,8520.777636,440.6861514,11226.72982,454.0150917,50000
23.84,8520.728784,440.6696834,11229.34221,454.0189461,50000
23.85,8520.680617,440.6532106,11231.95347,454.0228045,50000
23.86,8520.633135,440.636733,11234.56361,454.0266669,50000
23.87,8520.586337,440.6202508,11237.17262,454.0305333,50000
23.88,8520.540221,440.6037639,11239.7805,454.0344037,50000
23.89,8520.494785,440.5872723,11242.38726,454.0382782,50000
23.9,8520.450029,440.5707761,11244.99289,454.0421567,50000
23.91,8520.405952,440.5542753,11247.59741,454.0460393,50000
23.92,8520.362551,440.5377699,11250.20079,454.0499259,50000
23.93,8520.319827,440.5212601,11252.80306,454.0538167,50000
23.94,8520.277777,440.5047457,11255.4042,454.0577115,50000
23.95,8520.2364,440.4882268,11258.00422,454.0616105,50000
23.96,8520.195695,440.4717035,11260.60312,454.0655135,50000
23.97,8520.155661,440.4551758,11263.2009,454.0694208,50000
23.98,8520.116297,440.4386437,11265.79756,454.0733321,50000
23.99,8520.0776,440.4221073,11268.3931,454.0772476,50000
24,8520.039571,440.4055666,11270.98752,454.0811673,50000
24.01,8520.002207,440.3890215,11273.58082,454.0850912,50000
24.02,8519.965507,440.3724722,11276.17301,454.0890192,50000
24.03,8519.929471,440.3559187,11278.76408,454.0929515,50000
24.04,8519.894096,440.339361,11281.35403,454.0968879,50000
24.05,8519.859382,440.3227991,11283.94287,454.1008286,50000
24.06,8519.830478,440.3059397,11286.52945,454.1045078,50000
24.07,8519.809303,440.2886733,11289.11336,454.1078262,50000
24.08,8519.788899,440.2713963,11291.69613,454.1111429,50000
24.09,8519.769266,440.2541087,11294.27776,454.114458,50000
24.1,8519.750403,440.2368106,11296.85825,454.1177714,50000
24.11,8519.732308,440.2195018,11299.4376,454.1210832,50000
24.12,8519.714981,440.2021825,11302.01582,454.1243932,50000
24.13,8519.698421,440.1848526,11304.5929,454.1277016,50000
24.14,8519.682627,440.1675122,11307.16884,454.1310083,50000
24.15,8519.667598,440.1501612,11309.74364,454.1343132,50000
24.16,8519.653333,440.1327997,11312.31731,454.1376165,50000
